project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Cli,27,locus,Yes,2.0,0.5,0.5,4.739645957946777,2025-11-07T09:45:17.544377,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,28,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,28,boostnsift,Yes,1.0,1.0,1.0,9.559705257415771,2025-11-07T09:26:53.403672,2025-12-22T16:51:24.118642,4.15,8.3,14716764.0,29433528.0,134861973094.0,486.0,0.0,0.0,0.0,1,1,1
Cli,28,buglocator,Yes,1.0,1.0,1.0,4.294922351837158,2025-11-16T00:46:13.928748,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
Cli,28,locus,Yes,1.0,1.0,1.0,13.677239656448364,2025-11-07T09:45:30.264512,2025-12-22T16:51:24.118642,,,,,,,,,,1,1,1
Cli,29,FlexFL,Yes,5.0,0.2,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Cli,29,boostnsift,Yes,3.0,0.333333,0.333333,6.429305076599121,2025-11-07T09:26:51.556932,2025-12-22T16:51:24.118642,370.07,370.07,275251200.0,275251200.0,134861973094.0,426.0,0.0,0.0,0.0,0,1,1
Cli,29,buglocator,Yes,4.0,0.25,0.25,4.272406339645386,2025-11-16T00:46:16.081118,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,29,locus,Yes,2.0,0.5,0.5,13.550069570541382,2025-11-07T09:45:31.097902,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,30,FlexFL,Yes,2.0,0.5,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,30,boostnsift,Yes,3.0,0.333333,0.333333,8.21994924545288,2025-11-07T09:27:01.633182,2025-12-22T16:51:24.118642,24.875,49.75,29685186.5,59370373.0,134861973094.0,266.0,0.0,0.0,0.0,0,1,1
Cli,30,buglocator,Yes,2.0,0.5,0.5,4.226194620132446,2025-11-16T00:46:20.308190,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,30,locus,Yes,13.0,0.076923,0.076923,5.701465129852295,2025-11-07T09:45:36.802809,2025-12-22T16:51:24.118642,,,,,,,,,,0,0,0
Cli,31,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,31,boostnsift,Yes,6.0,0.166667,0.166667,8.85742974281311,2025-11-07T09:27:09.793335,2025-12-22T16:51:24.118642,6.89,13.78,14942208.0,29884416.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,1
Cli,31,buglocator,Yes,4.0,0.25,0.25,4.209657907485962,2025-11-16T00:46:22.350647,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,31,locus,Yes,1.0,1.0,1.0,4.844922065734863,2025-11-07T09:45:40.711563,2025-12-22T16:51:24.118642,,,,,,,,,,1,1,1
Cli,32,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,32,boostnsift,Yes,1.0,1.0,1.0,10.17181634902954,2025-11-07T09:27:11.808535,2025-12-22T16:51:24.118642,25.56,51.12,30864834.5,61729669.0,134861973094.0,426.0,0.0,0.0,0.0,1,1,1
Cli,32,buglocator,Yes,2.0,0.5,0.5,4.183886528015137,2025-11-16T00:46:24.492726,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,32,locus,Yes,1.0,1.0,1.0,13.925268650054932,2025-11-07T09:45:50.732010,2025-12-22T16:51:24.118642,,,,,,,,,,1,1,1
Cli,33,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,33,boostnsift,Yes,3.0,0.333333,0.333333,9.242963075637816,2025-11-07T09:27:19.054439,2025-12-22T16:51:24.118642,4.49,8.98,14858321.5,29716643.0,134861973094.0,486.0,0.0,0.0,0.0,0,1,1
Cli,33,buglocator,Yes,1.0,1.0,1.0,4.334365606307983,2025-11-16T00:46:26.686615,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
Cli,33,locus,Yes,2.0,0.5,0.5,4.7019689083099365,2025-11-07T09:45:45.417254,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,34,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,34,boostnsift,Yes,5.0,0.2,0.2,9.206684589385986,2025-11-07T09:27:21.032790,2025-12-22T16:51:24.118642,4.775,9.55,15026094.0,30052188.0,134861973094.0,266.0,0.0,0.0,0.0,0,1,1
Cli,34,buglocator,Yes,2.0,0.5,0.5,4.192428112030029,2025-11-16T00:46:28.685920,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,34,locus,Yes,3.0,0.333333,0.333333,4.748265266418457,2025-11-07T09:45:50.169203,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,35,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,35,boostnsift,Yes,12.0,0.083333,0.083333,9.61233377456665,2025-11-07T09:27:28.671322,2025-12-22T16:51:24.118642,6.345,12.69,14632878.0,29265756.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,0
Cli,35,buglocator,Yes,11.0,0.090909,0.090909,4.292922019958496,2025-11-16T00:46:30.980220,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Cli,35,locus,Yes,2.0,0.5,0.5,8.421225309371948,2025-11-07T09:45:58.595142,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,36,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Cli,36,boostnsift,Yes,8.0,0.125,0.125,9.658811092376707,2025-11-07T09:27:30.771781,2025-12-22T16:51:24.118642,6.05,12.1,15649996.5,31299993.0,134861973094.0,266.0,0.0,0.0,0.0,0,0,1
Cli,36,buglocator,Yes,3.0,0.333333,0.333333,4.292580842971802,2025-11-16T00:46:32.979243,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,36,locus,Yes,3.0,0.333333,0.333333,8.891485452651978,2025-11-07T09:45:59.627134,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,37,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,37,boostnsift,No,,0.0,0.0,9.40788197517395,2025-11-07T09:27:38.082085,2025-12-22T16:51:24.118642,4.905,9.81,14910750.5,29821501.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,0
Cli,37,buglocator,Yes,2.0,0.5,0.5,4.267887592315674,2025-11-16T00:46:35.248690,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,37,locus,Yes,8.0,0.125,0.125,8.505474328994751,2025-11-07T09:46:07.104723,2025-12-22T16:51:24.118642,,,,,,,,,,0,0,1
Cli,38,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,38,boostnsift,Yes,43.0,0.023256,0.023256,10.875868320465088,2025-11-07T09:27:41.650585,2025-12-22T16:51:24.118642,5.465,10.93,14858321.5,29716643.0,134861973094.0,266.0,0.0,0.0,0.0,0,0,0
Cli,38,buglocator,Yes,2.0,0.5,0.5,4.272108316421509,2025-11-16T00:46:37.251934,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,38,locus,Yes,8.0,0.125,0.125,8.508731603622437,2025-11-07T09:46:08.139495,2025-12-22T16:51:24.118642,,,,,,,,,,0,0,1
Cli,39,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,39,boostnsift,Yes,1.0,1.0,1.0,9.669488906860352,2025-11-07T09:27:47.772349,2025-12-22T16:51:24.118642,21.165,42.33,26057113.5,52114227.0,134861973094.0,646.0,0.0,0.0,0.0,1,1,1
Cli,39,buglocator,Yes,5.0,0.2,0.2,4.247553110122681,2025-11-16T00:46:39.496938,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Cli,39,locus,Yes,3.0,0.333333,0.333333,8.634865522384644,2025-11-07T09:46:15.743229,2025-12-22T16:51:24.118642,,,,,,,,,,0,1,1
Cli,40,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Cli,40,boostnsift,Yes,1.0,1.0,1.0,9.732934474945068,2025-11-07T09:27:57.508645,2025-12-22T16:51:24.118642,1.295,2.59,11602493.0,23204986.0,134861973094.0,486.0,0.0,0.0,0.0,1,1,1
Cli,40,buglocator,Yes,1.0,1.0,1.0,4.2119951248168945,2025-11-16T00:46:43.709517,2025-12-22T16:51:24.118642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
Cli,40,locus,Yes,1.0,1.0,1.0,8.686171293258667,2025-11-07T09:46:22.618193,2025-12-22T16:51:24.118642,,,,,,,,,,1,1,1
Closure,1,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,1,boostnsift,Yes,40.0,0.025,0.025,44.65243458747864,2025-11-18T14:33:56.426528,2025-12-22T16:51:27.706716,107.996,439.07,782837900.4,1358283407.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,1,buglocator,Yes,17.0,0.058824,0.058824,26.14170265197754,2025-11-18T14:33:50.854459,2025-12-22T16:51:27.706716,118.64666666666666,335.05,516988512.3333333,1464583847.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,1,locus,Yes,4.0,0.25,0.25,19.767580270767212,2025-12-25T13:12:52.459756,2025-12-25T14:43:57.168082,,,,,,,,,,0,1,1
Closure,2,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,2,boostnsift,Yes,27.0,0.037037,0.037037,44.45653581619263,2025-11-18T15:30:00.895737,2025-12-22T16:51:27.706716,151.9925,502.35,817736711.75,1472100040.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,2,buglocator,Yes,15.0,0.066667,0.066667,24.650965213775635,2025-11-18T15:30:02.708420,2025-12-22T16:51:27.706716,145.23999999999998,392.39,484840570.3333333,1385126952.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,2,locus,Yes,8.0,0.125,0.125,69.09017395973206,2025-12-25T13:51:30.055282,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,1
Closure,3,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,3,boostnsift,Yes,21.0,0.047619,0.047619,61.412193775177,2025-11-18T15:38:57.154395,2025-12-22T16:51:27.706716,108.298,459.69,994856612.4,1512902230.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,3,buglocator,Yes,41.0,0.02439,0.02439,32.65967011451721,2025-11-18T15:38:46.631943,2025-12-22T16:51:27.706716,154.36333333333332,316.34,891985155.0,1496796102.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,3,locus,Yes,85.0,0.011765,0.011765,87.04247808456421,2025-12-25T13:57:42.083333,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,4,FlexFL,Yes,4.0,0.25,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,4,boostnsift,Yes,6.0,0.166667,0.166667,44.89430117607117,2025-11-18T15:47:11.443700,2025-12-22T16:51:27.706716,111.10800000000002,501.16,649472035.6,1522565906.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,1
Closure,4,buglocator,Yes,7.0,0.142857,0.142857,25.18515706062317,2025-11-18T15:47:13.447497,2025-12-22T16:51:27.706716,101.8,273.6,470252082.3333333,1372242051.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,1
Closure,4,locus,Yes,32.0,0.03125,0.03125,65.57530403137207,2025-12-25T14:05:22.218116,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,5,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,5,boostnsift,Yes,260.0,0.003846,0.003846,47.9996554851532,2025-11-18T15:55:26.559461,2025-12-22T16:51:27.706716,126.325,479.25,254090936.0,620547276.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,5,buglocator,Yes,337.0,0.002967,0.002967,25.529016256332397,2025-11-18T15:55:28.563996,2025-12-22T16:51:27.706716,135.07333333333335,372.79,403050244.6666667,1169304846.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,5,locus,Yes,239.0,0.004184,0.004184,88.61203598976135,2025-12-25T14:13:24.970123,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,6,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,6,boostnsift,Yes,7.0,0.142857,0.142857,44.96275734901428,2025-11-18T16:03:51.985821,2025-12-22T16:51:27.706716,151.94750000000002,571.22,428694568.5,650117120.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,1
Closure,6,buglocator,Yes,21.0,0.047619,0.047619,26.12464451789856,2025-11-18T16:03:53.999007,2025-12-22T16:51:27.706716,162.88333333333333,434.44,531932118.6666667,1497869844.0,134861973094.0,586.0,0.0,0.0,0.0,0,0,0
Closure,6,locus,Yes,92.0,0.01087,0.01087,112.96038508415222,2025-12-25T14:19:59.046116,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,7,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,7,boostnsift,Yes,98.0,0.010204,0.010204,44.14016652107239,2025-11-18T16:09:47.055570,2025-12-22T16:51:27.706716,129.15,573.06,420042768.0,1019006156.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,7,buglocator,Yes,148.0,0.006757,0.006757,26.12938857078552,2025-11-18T16:09:53.532127,2025-12-22T16:51:27.706716,111.93666666666668,223.24,525823115.0,1431297851.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,7,locus,Yes,684.0,0.001462,0.001462,104.7585699558258,2025-12-25T14:26:44.238625,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,8,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,8,boostnsift,Yes,275.0,0.003636,0.003636,48.09312605857849,2025-11-18T16:15:40.691086,2025-12-22T16:51:27.706716,148.522,491.33,832812193.8,1308891283.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,8,buglocator,Yes,87.0,0.011494,0.011494,25.5690655708313,2025-11-18T16:15:42.732456,2025-12-22T16:51:27.706716,64.32333333333334,189.17,516413194.0,1481763717.0,134861973094.0,586.0,0.0,0.0,0.0,0,0,0
Closure,8,locus,Yes,4.0,0.25,0.25,70.26324892044067,2025-12-25T14:30:58.823184,2025-12-25T14:43:57.168082,,,,,,,,,,0,1,1
Closure,9,FlexFL,Yes,3.0,0.3333333333333333,0.1666666666666666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,9,boostnsift,Yes,18.0,0.055556,0.055556,41.85478758811951,2025-11-18T16:20:51.717410,2025-12-22T16:51:27.706716,129.106,497.94,658133273.4,1516123455.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,9,buglocator,Yes,17.0,0.058824,0.058824,22.38366222381592,2025-11-18T16:20:57.141242,2025-12-22T16:51:27.706716,96.645,114.18,823966826.0,1484984942.0,134861973094.0,586.0,0.0,0.0,,0,0,0
Closure,9,locus,Yes,71.0,0.014085,0.014085,72.81702518463135,2025-12-25T14:34:12.302018,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,10,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,10,boostnsift,Yes,7.0,0.142857,0.142857,48.127732038497925,2025-11-18T14:34:44.557308,2025-12-22T16:51:27.706716,127.01000000000002,498.49,968635501.2,1507533520.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,1
Closure,10,buglocator,Yes,29.0,0.034483,0.034483,25.10229516029358,2025-11-18T14:34:42.545367,2025-12-22T16:51:27.706716,150.03333333333333,418.3,413819120.0,1201517101.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,10,locus,Yes,32.0,0.03125,0.03125,55.383548974990845,2025-12-25T13:13:28.076295,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,11,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,11,boostnsift,Yes,3.0,0.333333,0.333333,46.75875759124756,2025-11-18T14:40:44.636297,2025-12-22T16:51:27.706716,119.876,455.62,762026183.4,1316407476.0,134861973094.0,876.0,0.0,0.0,0.0,0,1,1
Closure,11,buglocator,Yes,26.0,0.038462,0.038462,24.92435097694397,2025-11-18T14:40:51.191747,2025-12-22T16:51:27.706716,122.14666666666666,328.76,397084546.0,1124207689.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,11,locus,Yes,8.0,0.125,0.125,56.48376798629761,2025-12-25T13:16:14.679786,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,1
Closure,12,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,12,boostnsift,Yes,332.0,0.003012,0.003012,40.60069727897644,2025-11-18T14:48:55.068938,2025-12-22T16:51:27.706716,15.813333333333333,24.5,175465212.33333334,494298726.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
Closure,12,buglocator,Yes,222.0,0.004505,0.004505,29.05470061302185,2025-11-18T14:48:53.052362,2025-12-22T16:51:27.706716,123.27,338.45,393634032.0,1126355173.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Closure,12,locus,Yes,450.0,0.002222,0.002222,49.19247007369995,2025-12-25T13:23:00.690311,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,13,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,13,boostnsift,Yes,294.0,0.003401,0.003401,39.92209529876709,2025-11-18T14:56:50.100626,2025-12-22T16:51:27.706716,122.1125,467.09,245967093.5,572312780.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,13,buglocator,Yes,163.0,0.006135,0.006135,25.023916006088257,2025-11-18T14:56:52.099852,2025-12-22T16:51:27.706716,111.77333333333333,299.2,387457220.3333333,1107027820.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,13,locus,Yes,161.0,0.006211,0.006211,80.56178283691406,2025-12-25T13:30:32.965529,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,14,FlexFL,Yes,4.0,0.25,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,14,boostnsift,Yes,172.0,0.005814,0.005814,44.70051598548889,2025-11-18T15:02:52.463024,2025-12-22T16:51:27.706716,128.48,489.96,601037471.6,1079110533.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,14,buglocator,Yes,2.0,0.5,0.5,25.827495098114017,2025-11-18T15:02:54.499422,2025-12-22T16:51:27.706716,73.67999999999999,217.64,531442084.3333333,1553704419.0,134861973094.0,516.0,0.0,0.0,0.0,0,1,1
Closure,14,locus,Yes,12.0,0.083333,0.083333,59.41365194320679,2025-12-25T13:34:46.005942,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,15,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,15,boostnsift,Yes,94.0,0.010638,0.010638,45.91726064682007,2025-11-18T15:08:15.037254,2025-12-22T16:51:27.706716,99.868,427.74,482611298.0,970037657.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Closure,15,buglocator,Yes,475.0,0.002105,0.002105,25.985220193862915,2025-11-18T15:08:08.508723,2025-12-22T16:51:27.706716,106.02,283.93,405462668.3333333,1161788653.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,15,locus,Yes,363.0,0.002755,0.002755,68.78209590911865,2025-12-25T13:36:55.929932,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,16,FlexFL,Yes,4.0,0.25,0.0833333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,16,boostnsift,Yes,141.0,0.007092,0.007092,47.47970390319824,2025-11-18T15:13:48.328492,2025-12-22T16:51:27.706716,124.65,482.24,541042146.8,803104358.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,16,buglocator,Yes,119.0,0.008403,0.008403,24.801512956619263,2025-11-18T15:13:50.354185,2025-12-22T16:51:27.706716,134.86,367.53,394389006.6666667,1115617755.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,16,locus,Yes,75.0,0.013333,0.013333,65.53368997573853,2025-12-25T13:39:49.364837,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,17,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,17,boostnsift,Yes,74.0,0.013514,0.013514,48.75220227241516,2025-11-18T15:22:16.750591,2025-12-22T16:51:27.706716,144.08800000000002,488.16,993578607.8,1516123455.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,17,buglocator,Yes,2.0,0.5,0.5,24.646836042404175,2025-11-18T15:22:14.755963,2025-12-22T16:51:27.706716,165.95333333333335,328.87,904210852.0,1521492164.0,134861973094.0,586.0,0.0,0.0,0.0,0,1,1
Closure,17,locus,Yes,12.0,0.083333,0.083333,73.77239871025085,2025-12-25T13:45:24.069875,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,18,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,18,boostnsift,Yes,11.0,0.090909,0.090909,52.17709040641785,2025-11-18T15:28:30.175579,2025-12-22T16:51:27.706716,109.84199999999998,481.58,511958004.2,1115617755.0,134861973094.0,656.0,0.0,0.0,0.0,0,0,0
Closure,18,buglocator,Yes,15.0,0.066667,0.066667,28.549713373184204,2025-11-18T15:28:20.058959,2025-12-22T16:51:27.706716,135.38333333333333,369.71,417022869.0,1184337231.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Closure,18,locus,Yes,5.0,0.2,0.2,71.57642698287964,2025-12-25T13:50:20.962713,2025-12-25T14:43:57.168082,,,,,,,,,,0,1,1
Closure,19,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,19,boostnsift,Yes,34.0,0.029412,0.029412,46.243945837020874,2025-11-18T15:29:16.422862,2025-12-22T16:51:27.706716,117.144,395.23,885250640.6,1547261968.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
Closure,19,buglocator,Yes,17.0,0.058824,0.058824,25.595223426818848,2025-11-18T15:29:09.967489,2025-12-22T16:51:27.706716,108.73333333333332,287.9,470121359.6666667,1344324763.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,19,locus,Yes,7.0,0.142857,0.142857,61.91416692733765,2025-12-25T13:51:08.117555,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,1
Closure,20,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,20,boostnsift,Yes,1.0,1.0,1.0,45.09969234466553,2025-11-18T15:30:48.211147,2025-12-22T16:51:27.706716,140.002,483.85,990744097.2,1527934615.0,134861973094.0,876.0,0.0,0.0,0.0,1,1,1
Closure,20,buglocator,Yes,18.0,0.055556,0.055556,25.65778422355652,2025-11-18T15:30:49.820425,2025-12-22T16:51:27.706716,159.70666666666668,440.63,475135650.3333333,1359357149.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,20,locus,Yes,26.0,0.038462,0.038462,60.18748426437378,2025-12-25T13:52:08.307571,2025-12-25T14:43:57.168082,,,,,,,,,,0,0,0
Closure,21,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,21,boostnsift,Yes,2.0,0.5,0.5,49.74040651321411,2025-11-18T15:31:39.564588,2025-12-22T16:51:27.706716,109.49666666666668,558.84,819079063.8333334,1548335710.0,134861973094.0,876.0,0.0,0.0,0.0,0,1,1
Closure,21,buglocator,Yes,13.0,0.076923,0.076923,26.64980149269104,2025-11-18T15:31:41.649407,2025-12-22T16:51:27.706716,119.87,356.28,496105772.0,1449551462.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Closure,21,locus,Yes,5.0,0.2,0.2,57.42388701438904,2025-12-25T13:52:27.480793,2025-12-25T14:43:57.168082,,,,,,,,,,0,1,1
Closure,22,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
